label,device_ms,ax,ay,az,gx,gy,gz,recv_unix_time
backhand,310623,-0.6016,-0.5273,0.7422,-41.094,-26.562,-82.188,1788095320.838
backhand,310627,-0.6033,-0.5303,0.7532,-40.312,-28.156,-81.812,1788095320.842
backhand,310632,-0.6091,-0.5352,0.7605,-39.344,-30.031,-81.875,1788095320.847
backhand,310636,-0.6179,-0.5410,0.7646,-38.156,-33.062,-82.125,1788095320.852
backhand,310641,-0.6284,-0.5449,0.7698,-36.938,-37.438,-82.438,1788095320.856
backhand,310646,-0.6392,-0.5439,0.7795,-35.969,-42.531,-83.125,1788095320.861
backhand,310650,-0.6479,-0.5378,0.7957,-35.625,-47.125,-84.750,1788095320.865
backhand,310656,-0.6523,-0.5293,0.8169,-36.125,-50.031,-87.594,1788095320.871
backhand,310683,-0.5652,-0.5469,0.8188,-49.594,-41.719,-104.188,1788095320.898
backhand,310686,-0.5432,-0.5593,0.7876,-49.750,-42.562,-102.719,1788095320.901
backhand,310691,-0.5222,-0.5720,0.7520,-48.250,-45.781,-100.031,1788095320.907
backhand,310695,-0.5032,-0.5828,0.7141,-44.969,-51.969,-96.344,1788095320.911
backhand,310700,-0.4873,-0.5894,0.6794,-40.188,-61.188,-91.969,1788095320.915
backhand,310704,-0.4749,-0.5903,0.6555,-34.375,-72.656,-87.562,1788095320.920
backhand,310710,-0.4663,-0.5857,0.6497,-28.156,-84.469,-84.031,1788095320.925
backhand,310713,-0.4604,-0.5764,0.6641,-22.125,-94.125,-82.219,1788095320.929
backhand,310718,-0.4563,-0.5652,0.6956,-16.750,-99.625,-82.719,1788095320.933
backhand,310722,-0.4526,-0.5525,0.7373,-12.344,-100.094,-85.500,1788095320.938
backhand,310727,-0.4495,-0.5398,0.7815,-9.125,-96.062,-90.156,1788095320.943
backhand,310731,-0.4460,-0.5269,0.8225,-7.250,-88.844,-96.000,1788095320.947
backhand,310736,-0.4414,-0.5154,0.8560,-6.500,-79.906,-102.219,1788095320.952
backhand,310741,-0.4326,-0.5061,0.8804,-6.375,-70.406,-108.188,1788095320.956
backhand,310745,-0.4180,-0.5000,0.8970,-6.469,-61.094,-113.406,1788095320.961
backhand,310750,-0.3975,-0.4954,0.9070,-6.562,-52.500,-117.594,1788095320.966
backhand,310754,-0.3735,-0.4897,0.9111,-6.562,-44.938,-120.594,1788095320.970
backhand,310759,-0.3486,-0.4814,0.9109,-6.406,-38.500,-122.188,1788095320.974
backhand,310763,-0.3232,-0.4705,0.9094,-5.812,-33.219,-122.344,1788095320.979
backhand,310768,-0.2961,-0.4563,0.9092,-4.719,-29.094,-121.125,1788095320.984
backhand,310772,-0.2668,-0.4380,0.9114,-3.406,-26.438,-118.812,1788095320.988
backhand,310777,-0.2375,-0.4150,0.9158,-2.562,-25.906,-115.688,1788095320.992
backhand,310782,-0.2119,-0.3899,0.9192,-2.531,-28.094,-111.906,1788095320.997
backhand,310786,-0.1926,-0.3655,0.9194,-3.188,-32.906,-107.531,1788095321.002
backhand,310791,-0.1821,-0.3430,0.9143,-3.812,-39.500,-102.750,1788095321.006
backhand,310795,-0.1812,-0.3220,0.9033,-3.469,-46.750,-97.812,1788095321.011
backhand,310800,-0.1902,-0.3005,0.8882,-1.312,-53.688,-93.125,1788095321.015
backhand,310804,-0.2085,-0.2756,0.8738,2.781,-60.031,-88.969,1788095321.020
backhand,310809,-0.2336,-0.2449,0.8665,8.344,-65.688,-85.500,1788095321.024
backhand,310814,-0.2625,-0.2073,0.8721,14.406,-70.625,-82.812,1788095321.029
backhand,310818,-0.2913,-0.1636,0.8914,20.094,-74.594,-80.781,1788095321.033
backhand,310823,-0.3186,-0.1150,0.9214,24.781,-77.594,-79.406,1788095321.038
backhand,310827,-0.3435,-0.0632,0.9568,28.281,-79.812,-78.562,1788095321.042
backhand,310832,-0.3662,-0.0107,0.9917,30.625,-81.969,-78.062,1788095321.047
backhand,310836,-0.3867,0.0408,1.0229,32.031,-85.094,-77.469,1788095321.051
backhand,310840,-0.4036,0.0916,1.0483,32.656,-90.594,-76.438,1788095321.056
backhand,310845,-0.4170,0.1431,1.0684,32.344,-99.625,-74.750,1788095321.060
backhand,310850,-0.4277,0.2000,1.0845,30.594,-112.656,-72.656,1788095321.065
backhand,310854,-0.4385,0.2654,1.0999,26.688,-128.875,-70.656,1788095321.070
backhand,310859,-0.4519,0.3394,1.1184,20.188,-146.469,-69.531,1788095321.074
backhand,310885,-0.5742,0.7891,1.2546,-71.312,-188.219,-120.031,1788095321.100
backhand,310888,-0.5945,0.9050,1.2651,-71.312,-188.219,-120.031,1788095321.103
backhand,310891,-0.6016,1.0244,1.2744,-92.031,-182.688,-140.094,1788095321.106
backhand,310895,-0.5898,1.1362,1.2913,-114.719,-175.906,-161.719,1788095321.110
backhand,310899,-0.5574,1.2297,1.3193,-140.500,-169.375,-183.688,1788095321.115
backhand,310904,-0.5078,1.2993,1.3535,-170.188,-165.094,-204.844,1788095321.120
backhand,310909,-0.4495,1.3462,1.3821,-203.781,-165.344,-224.156,1788095321.124
backhand,310913,-0.3904,1.3782,1.3918,-240.875,-171.750,-241.000,1788095321.129
backhand,310919,-0.3394,1.4053,1.3735,-281.062,-184.344,-255.281,1788095321.134
backhand,310922,-0.3044,1.4377,1.3240,-324.125,-201.531,-267.375,1788095321.138
backhand,310927,-0.2917,1.4844,1.2444,-369.812,-221.219,-277.938,1788095321.142
backhand,310931,-0.3052,1.5537,1.1401,-418.031,-241.781,-287.875,1788095321.146
backhand,310936,-0.3440,1.6526,1.0186,-468.812,-262.438,-298.094,1788095321.151
backhand,310940,-0.4031,1.7849,0.8899,-522.156,-282.719,-309.281,1788095321.155
backhand,310945,-0.4724,1.9487,0.7642,-578.094,-302.031,-322.031,1788095321.160
backhand,310950,-0.5393,2.1348,0.6484,-636.531,-319.656,-336.812,1788095321.165
backhand,310954,-0.5933,2.3293,0.5437,-696.781,-334.312,-354.219,1788095321.169
backhand,310959,-0.6274,2.5254,0.4473,-757.656,-344.219,-375.188,1788095321.174
backhand,310963,-0.6372,2.7297,0.3523,-817.875,-347.031,-401.188,1788095321.178
backhand,310968,-0.6152,2.9592,0.2500,-876.781,-340.094,-433.750,1788095321.182
backhand,310972,-0.5486,3.2312,0.1299,-934.562,-321.281,-473.594,1788095321.187
backhand,310977,-0.4187,3.5537,-0.0132,-992.156,-289.500,-520.250,1788095321.192
backhand,310981,-0.2046,3.9204,-0.1785,-1024.000,-244.688,-572.375,1788095321.196
backhand,310986,0.1174,4.3130,-0.3647,-1024.000,-186.906,-628.094,1788095321.201
backhand,310990,0.5762,4.7056,-0.5769,-1024.000,-116.219,-684.000,1788095321.205
backhand,310995,1.2014,5.0635,-0.8262,-1024.000,-33.781,-733.969,1788095321.210
backhand,310999,2.0125,5.3364,-1.1223,-1024.000,55.875,-768.844,1788095321.214
backhand,311004,2.9971,5.4578,-1.4714,-1024.000,144.344,-778.562,1788095321.219
backhand,311008,4.0811,5.3645,-1.8779,-1024.000,219.781,-754.281,1788095321.223
backhand,311013,5.1077,5.0369,-2.3386,-1024.000,267.906,-690.125,1788095321.228
backhand,311018,5.8545,4.5330,-2.8252,-1024.000,272.750,-585.375,1788095321.233
backhand,311022,6.1052,3.9854,-3.2722,-1024.000,220.281,-447.000,1788095321.237
backhand,311027,5.7449,3.5486,-3.5964,-1024.000,105.469,-288.531,1788095321.242
backhand,311031,4.8218,3.3259,-3.7480,-1024.000,-61.094,-124.875,1788095321.246
backhand,311036,3.5376,3.3113,-3.7542,-1024.000,-252.625,30.562,1788095321.251
backhand,311040,2.1814,3.3872,-3.7029,-1024.000,-434.188,162.250,1788095321.256
backhand,311045,1.0430,3.3965,-3.6675,-926.250,-574.250,254.031,1788095321.260
backhand,311049,0.3181,3.2419,-3.6458,-834.188,-652.625,297.688,1788095321.265
backhand,311054,0.0366,2.9248,-3.5784,-756.094,-663.281,298.562,1788095321.269
backhand,311058,0.0664,2.5176,-3.4272,-692.344,-613.969,271.156,1788095321.274
backhand,311083,-0.0664,0.8418,-3.5217,-563.125,41.781,-9.969,1788095321.299
backhand,311086,0.0015,0.4517,-3.7056,-529.094,164.781,-93.688,1788095321.302
backhand,311090,0.2634,0.0754,-3.8210,-469.844,251.062,-168.781,1788095321.306
backhand,311095,0.6436,-0.2073,-3.8738,-390.031,294.312,-219.000,1788095321.310
backhand,311099,1.0166,-0.3428,-3.8845,-300.625,295.562,-234.906,1788095321.315
backhand,311104,1.2737,-0.3179,-3.8621,-211.438,260.406,-216.781,1788095321.319
backhand,311108,1.3630,-0.1550,-3.7900,-125.875,196.500,-173.344,1788095321.324
backhand,311113,1.2986,0.1038,-3.6304,-42.219,114.156,-117.688,1788095321.328
backhand,311117,1.1382,0.4050,-3.3506,39.781,27.719,-63.125,1788095321.333
backhand,311122,0.9502,0.6909,-2.9563,114.406,-45.781,-19.844,1788095321.337
backhand,311127,0.7859,0.9114,-2.4990,171.719,-91.906,6.781,1788095321.342
backhand,311131,0.6721,1.0391,-2.0525,204.031,-104.156,16.688,1788095321.347
backhand,311136,0.6157,1.0732,-1.6807,210.906,-85.500,13.969,1788095321.351
backhand,311140,0.6089,1.0337,-1.4170,199.156,-45.906,4.844,1788095321.355
backhand,311145,0.6362,0.9448,-1.2634,178.781,2.500,-4.844,1788095321.360
backhand,311149,0.6770,0.8257,-1.1997,158.250,49.156,-11.562,1788095321.365
backhand,311154,0.7126,0.6887,-1.1980,142.438,87.281,-14.312,1788095321.369
backhand,311158,0.7312,0.5447,-1.2290,133.312,113.656,-13.781,1788095321.374
backhand,311163,0.7317,0.4080,-1.2676,131.250,127.594,-11.250,1788095321.378
backhand,311167,0.7217,0.2930,-1.2925,135.781,129.844,-7.469,1788095321.383
backhand,311172,0.7117,0.2109,-1.2876,145.438,122.062,-2.531,1788095321.387
backhand,311178,0.7075,0.1643,-1.2434,158.062,106.688,3.688,1788095321.394
backhand,311181,0.7109,0.1494,-1.1604,171.094,86.844,10.844,1788095321.396
backhand,311186,0.7197,0.1577,-1.0476,182.281,66.125,18.062,1788095321.401
backhand,311191,0.7334,0.1816,-0.9189,189.844,47.812,24.219,1788095321.406
backhand,311195,0.7539,0.2141,-0.7893,192.844,34.281,28.375,1788095321.410
backhand,311199,0.7822,0.2490,-0.6692,191.031,26.562,30.156,1788095321.415
backhand,311204,0.8169,0.2808,-0.5664,184.719,24.625,29.750,1788095321.419
backhand,311208,0.8538,0.3037,-0.4849,174.906,27.719,27.781,1788095321.424
backhand,311213,0.8879,0.3152,-0.4280,162.719,34.531,24.938,1788095321.428
backhand,311217,0.9160,0.3147,-0.3975,149.406,43.688,21.906,1788095321.433
backhand,311222,0.9385,0.3044,-0.3926,136.000,53.469,19.125,1788095321.437
backhand,311226,0.9573,0.2886,-0.4097,123.406,62.312,16.781,1788095321.442
backhand,311231,0.9751,0.2712,-0.4429,112.188,68.969,15.094,1788095321.446
backhand,311236,0.9934,0.2542,-0.4851,102.812,72.500,14.344,1788095321.451
backhand,311240,1.0110,0.2371,-0.5303,95.625,72.656,14.938,1788095321.456
backhand,311245,1.0254,0.2202,-0.5737,90.906,69.625,16.906,1788095321.460
backhand,311249,1.0332,0.2046,-0.6143,88.688,64.031,20.062,1788095321.465
backhand,311254,1.0325,0.1917,-0.6511,88.750,56.750,23.875,1788095321.469
backhand,311258,1.0239,0.1816,-0.6833,90.688,48.656,27.750,1788095321.474
backhand,311283,0.9856,0.1855,-0.7146,107.531,14.000,41.375,1788095321.499
backhand,311286,0.9756,0.1904,-0.7107,107.812,11.344,43.312,1788095321.502
backhand,311290,0.9583,0.1897,-0.7178,106.812,10.531,44.594,1788095321.506
backhand,311295,0.9380,0.1819,-0.7390,105.438,10.938,45.031,1788095321.510
backhand,311299,0.9214,0.1689,-0.7727,104.500,11.656,44.531,1788095321.515
backhand,311304,0.9158,0.1543,-0.8140,104.594,12.062,43.438,1788095321.519
backhand,311308,0.9236,0.1399,-0.8567,105.812,11.688,42.438,1788095321.524
backhand,311313,0.9414,0.1272,-0.8970,108.062,10.469,42.406,1788095321.528
backhand,311317,0.9614,0.1160,-0.9331,111.156,8.469,43.844,1788095321.533
backhand,311322,0.9753,0.1055,-0.9661,115.062,6.031,46.688,1788095321.537
backhand,311326,0.9783,0.0950,-0.9956,119.969,3.500,50.625,1788095321.542
backhand,311331,0.9712,0.0847,-1.0215,126.188,1.000,55.094,1788095321.546
backhand,311335,0.9580,0.0769,-1.0405,133.781,-1.719,59.719,1788095321.550
backhand,311340,0.9434,0.0742,-1.0493,142.500,-4.844,64.094,1788095321.555
backhand,311345,0.9304,0.0791,-1.0464,151.656,-8.469,67.938,1788095321.560
backhand,311349,0.9211,0.0913,-1.0320,160.406,-12.438,71.156,1788095321.565
backhand,311354,0.9160,0.1089,-1.0090,168.031,-16.469,74.000,1788095321.569
backhand,311358,0.9131,0.1284,-0.9846,174.094,-20.438,76.750,1788095321.574
backhand,311363,0.9094,0.1438,-0.9683,178.500,-24.250,79.719,1788095321.578
backhand,311367,0.9033,0.1494,-0.9683,181.719,-28.062,82.875,1788095321.583
backhand,311372,0.8970,0.1428,-0.9905,184.719,-32.250,85.906,1788095321.588
backhand,311376,0.8938,0.1287,-1.0344,188.844,-37.219,88.562,1788095321.592
backhand,311381,0.8970,0.1143,-1.0920,195.094,-43.250,91.031,1788095321.596
backhand,311385,0.9060,0.1057,-1.1501,203.719,-50.375,93.781,1788095321.601
backhand,311390,0.9185,0.1045,-1.1958,214.156,-58.469,97.344,1788095321.605
backhand,311394,0.9319,0.1062,-1.2224,225.406,-67.281,102.000,1788095321.610
backhand,311399,0.9465,0.1045,-1.2295,236.594,-76.281,107.594,1788095321.615
backhand,311404,0.9634,0.0952,-1.2183,247.438,-84.844,113.688,1788095321.619
backhand,311408,0.9849,0.0798,-1.1885,257.844,-92.438,119.844,1788095321.624
backhand,311413,1.0112,0.0647,-1.1404,267.719,-98.531,125.656,1788095321.628
backhand,311417,1.0393,0.0552,-1.0771,276.531,-102.500,130.938,1788095321.633
backhand,311422,1.0625,0.0520,-1.0056,283.312,-103.625,135.469,1788095321.637
backhand,311426,1.0747,0.0508,-0.9360,287.250,-101.438,138.969,1788095321.642
backhand,311431,1.0718,0.0452,-0.8789,287.969,-95.875,141.125,1788095321.646
backhand,311436,1.0542,0.0325,-0.8420,285.969,-87.656,141.750,1788095321.651
backhand,311441,1.0266,0.0144,-0.8276,282.312,-77.812,140.938,1788095321.657
backhand,311445,0.9944,-0.0061,-0.8303,278.344,-67.469,138.938,1788095321.660
backhand,311449,0.9626,-0.0269,-0.8423,274.938,-57.219,136.094,1788095321.665
backhand,311454,0.9333,-0.0474,-0.8567,272.375,-47.281,132.875,1788095321.669
backhand,311458,0.9087,-0.0703,-0.8711,270.844,-37.906,129.562,1788095321.673
backhand,311484,0.9451,-0.1934,-0.8879,292.188,-23.594,133.688,1788095321.699
backhand,311487,0.9717,-0.1995,-0.8879,292.188,-23.594,133.688,1788095321.702
backhand,311490,0.9917,-0.2007,-0.8960,296.875,-31.594,143.094,1788095321.705
backhand,311495,1.0034,-0.2009,-0.9104,300.906,-42.438,154.875,1788095321.710
backhand,311499,1.0078,-0.2043,-0.9255,304.844,-55.500,168.406,1788095321.715
backhand,311504,1.0085,-0.2136,-0.9341,309.781,-70.125,182.844,1788095321.719
backhand,311508,1.0073,-0.2271,-0.9280,316.688,-85.625,197.156,1788095321.723
backhand,311513,1.0039,-0.2407,-0.8987,325.875,-101.250,210.219,1788095321.728
backhand,311517,0.9968,-0.2493,-0.8386,336.562,-115.906,220.875,1788095321.733
backhand,311522,0.9846,-0.2485,-0.7456,347.062,-127.688,228.406,1788095321.737
backhand,311526,0.9680,-0.2385,-0.6272,355.219,-134.469,232.594,1788095321.742
backhand,311531,0.9480,-0.2234,-0.4966,359.406,-134.656,233.562,1788095321.746
backhand,311535,0.9224,-0.2100,-0.3704,358.812,-127.812,231.625,1788095321.751
backhand,311540,0.8879,-0.2051,-0.2642,353.500,-114.438,227.188,1788095321.755
backhand,311544,0.8416,-0.2144,-0.1890,344.625,-95.906,220.438,1788095321.760
backhand,311549,0.7854,-0.2393,-0.1501,334.156,-73.875,211.469,1788095321.764
backhand,311554,0.7246,-0.2756,-0.1460,324.156,-50.344,200.531,1788095321.769
backhand,311558,0.6663,-0.3157,-0.1689,316.031,-27.344,188.344,1788095321.774
backhand,311563,0.6155,-0.3511,-0.2080,310.062,-6.500,175.781,1788095321.778
backhand,311567,0.5747,-0.3789,-0.2522,305.875,11.219,163.781,1788095321.783
backhand,311572,0.5432,-0.3997,-0.2922,302.750,25.375,152.812,1788095321.787
backhand,311576,0.5195,-0.4165,-0.3206,300.094,36.156,143.125,1788095321.792
backhand,311581,0.5039,-0.4297,-0.3330,297.594,44.062,134.938,1788095321.796
backhand,311585,0.4968,-0.4380,-0.3291,295.000,49.531,128.500,1788095321.801
backhand,311590,0.4993,-0.4395,-0.3130,292.188,53.000,124.156,1788095321.805
backhand,311595,0.5098,-0.4346,-0.2881,288.812,54.719,122.250,1788095321.810
backhand,311599,0.5244,-0.4255,-0.2578,284.719,55.188,123.156,1788095321.815
backhand,311604,0.5376,-0.4175,-0.2261,280.062,54.844,126.969,1788095321.819
backhand,311608,0.5454,-0.4148,-0.1995,275.656,53.656,133.312,1788095321.824
backhand,311612,0.5476,-0.4187,-0.1843,273.156,50.656,141.406,1788095321.828
backhand,311617,0.5466,-0.4241,-0.1819,274.000,44.438,150.406,1788095321.832
backhand,311622,0.5442,-0.4238,-0.1831,278.625,34.438,159.656,1788095321.837
backhand,311626,0.5405,-0.4124,-0.1741,286.031,22.000,168.562,1788095321.841
backhand,311631,0.5347,-0.3904,-0.1450,294.344,9.969,176.688,1788095321.846
backhand,311635,0.5273,-0.3633,-0.0957,302.219,1.219,183.594,1788095321.850
backhand,311640,0.5193,-0.3357,-0.0322,309.125,-2.875,188.938,1788095321.855
backhand,311644,0.5078,-0.3103,0.0383,314.906,-2.438,192.406,1788095321.859
backhand,311649,0.4878,-0.2876,0.1116,319.125,1.375,193.906,1788095321.864
backhand,311654,0.4551,-0.2676,0.1841,321.062,7.438,193.562,1788095321.869
backhand,311658,0.4099,-0.2510,0.2517,320.219,15.062,191.875,1788095321.873
backhand,311662,0.3550,-0.2388,0.3081,316.656,23.625,189.750,1788095321.878
backhand,311690,0.1196,-0.2637,0.3306,276.469,16.312,183.219,1788095321.905
backhand,311695,0.1245,-0.2751,0.3425,271.719,9.000,183.312,1788095321.910
backhand,311701,0.1370,-0.2874,0.3682,267.594,6.969,191.781,1788095321.917
backhand,311704,0.1538,-0.2986,0.4004,264.094,10.500,184.562,1788095321.920
backhand,311708,0.1707,-0.3064,0.4324,261.375,17.938,185.750,1788095321.923
backhand,311712,0.1809,-0.3074,0.4612,259.531,27.125,187.219,1788095321.928
backhand,311717,0.1785,-0.2993,0.4880,258.406,36.562,188.375,1788095321.932
backhand,311721,0.1587,-0.2827,0.5146,257.469,45.875,188.562,1788095321.937
backhand,311726,0.1228,-0.2607,0.5432,256.281,55.375,187.375,1788095321.941
backhand,311731,0.0774,-0.2385,0.5754,254.406,65.562,184.750,1788095321.946
backhand,311735,0.0315,-0.2192,0.6118,251.469,76.656,181.094,1788095321.950
backhand,311740,-0.0083,-0.2051,0.6501,247.219,88.594,177.000,1788095321.955
backhand,311744,-0.0413,-0.1963,0.6843,241.531,100.562,173.062,1788095321.959
backhand,311749,-0.0708,-0.1934,0.7061,234.500,110.875,169.875,1788095321.964
backhand,311753,-0.1003,-0.1956,0.7092,226.906,117.281,167.969,1788095321.969
backhand,311758,-0.1301,-0.2026,0.6936,219.875,118.062,167.531,1788095321.974
backhand,311763,-0.1572,-0.2129,0.6658,214.562,112.656,168.531,1788095321.978
backhand,311767,-0.1763,-0.2249,0.6387,211.406,102.344,170.719,1788095321.983
backhand,311772,-0.1836,-0.2366,0.6252,209.906,89.656,173.844,1788095321.987
backhand,311776,-0.1787,-0.2466,0.6331,209.000,77.781,177.656,1788095321.992
backhand,311781,-0.1675,-0.2527,0.6597,207.500,69.469,181.969,1788095321.996
backhand,311785,-0.1592,-0.2537,0.6948,204.719,65.906,186.531,1788095322.001
backhand,311790,-0.1636,-0.2488,0.7275,200.719,66.594,191.094,1788095322.005
backhand,311794,-0.1853,-0.2395,0.7515,196.000,69.719,195.562,1788095322.010
backhand,311799,-0.2229,-0.2285,0.7664,191.094,73.312,199.625,1788095322.014
backhand,311803,-0.2703,-0.2185,0.7764,186.312,76.094,202.938,1788095322.018
backhand,311808,-0.3198,-0.2107,0.7871,181.656,77.969,205.031,1788095322.023
backhand,311812,-0.3652,-0.2034,0.8025,177.062,79.594,205.719,1788095322.027
backhand,311817,-0.4050,-0.1960,0.8213,172.312,81.656,205.219,1788095322.032
backhand,311821,-0.4409,-0.1895,0.8386,167.250,83.750,204.031,1788095322.036
backhand,311826,-0.4753,-0.1868,0.8479,162.062,84.656,202.500,1788095322.041
backhand,311831,-0.5100,-0.1907,0.8462,157.094,83.000,200.656,1788095322.046
backhand,311835,-0.5435,-0.2002,0.8357,152.781,78.375,198.188,1788095322.050
backhand,311840,-0.5732,-0.2119,0.8225,149.375,71.719,194.750,1788095322.055
backhand,311844,-0.5957,-0.2212,0.8123,146.750,64.906,190.344,1788095322.059
backhand,311849,-0.6104,-0.2256,0.8091,144.500,59.781,185.250,1788095322.064
backhand,311853,-0.6191,-0.2271,0.8127,142.219,57.281,179.938,1788095322.068
backhand,311858,-0.6270,-0.2280,0.8206,139.656,57.156,174.750,1788095322.073
backhand,311862,-0.6387,-0.2305,0.8308,136.812,58.531,169.625,1788095322.077
backhand,311889,-0.7852,-0.2239,0.9644,101.656,87.375,125.969,1788095322.104
backhand,311892,-0.8218,-0.2278,0.9644,101.656,87.375,125.969,1788095322.107
backhand,311895,-0.8557,-0.2383,0.9680,92.531,93.156,117.094,1788095322.110
backhand,311899,-0.8855,-0.2542,0.9648,83.656,97.844,108.438,1788095322.114
backhand,311903,-0.9111,-0.2734,0.9580,75.625,101.438,100.125,1788095322.119
backhand,311908,-0.9331,-0.2947,0.9475,68.875,103.906,92.281,1788095322.123
backhand,311913,-0.9531,-0.3167,0.9321,63.781,104.906,85.062,1788095322.128
backhand,311917,-0.9709,-0.3384,0.9106,60.406,103.719,78.469,1788095322.132
backhand,311921,-0.9849,-0.3589,0.8845,58.562,99.906,72.562,1788095322.137
backhand,311926,-0.9932,-0.3784,0.8569,57.938,93.781,67.438,1788095322.142
backhand,311931,-0.9941,-0.3958,0.8323,58.188,86.219,63.188,1788095322.146
